heure;latitude;longitude;magnitude;ville;type
2018-01-08T14:16:11.032000+00:00;45.432;6.346;2.5;Saint-Jean-de-Maurienne;earthquake
2018-01-08T14:15:21.805000+00:00;45.42;6.318;2.2;Saint-Jean-de-Maurienne;earthquake
2018-01-08T12:20:38.187000+00:00;45.41;6.316;2.4;Saint-Jean-de-Maurienne;earthquake
2018-01-08T12:03:05.674000+00:00;41.293;1.955;2.7;Cornellà de Llobregat;quarry blast
2018-01-08T11:04:39.206000+00:00;45.024;4.86;2.0;Valence;quarry blast
2018-01-08T09:22:09.299000+00:00;43.096;5.772;2.5;Toulon;quarry blast
2018-01-08T09:11:36.575000+00:00;46.345;7.528;1.7;Sion;earthquake
2018-01-08T08:34:56.083000+00:00;48.61;8.789;2.0;Herrenberg;quarry blast
2018-01-08T08:18:49.885000+00:00;46.932;10.137;2.9;Bludenz;earthquake
2018-01-08T02:39:39.086000+00:00;45.426;6.351;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-08T02:30:06.417000+00:00;45.434;6.338;1.8;Saint-Jean-de-Maurienne;earthquake
2018-01-08T00:22:11.987000+00:00;43.436;-0.62;1.5;Pau;earthquake
2018-01-07T22:44:48.815000+00:00;45.452;6.277;1.3;Saint-Jean-de-Maurienne;earthquake
2018-01-07T22:15:38.385000+00:00;45.454;6.289;1.2;Saint-Jean-de-Maurienne;earthquake
2018-01-07T21:37:19.003000+00:00;45.419;6.345;1.4;Saint-Jean-de-Maurienne;earthquake
2018-01-07T17:11:18.424000+00:00;46.583;3.078;2.1;Moulins;quarry blast
2018-01-07T13:22:59.999000+00:00;45.415;6.317;1.6;Saint-Jean-de-Maurienne;earthquake
2018-01-07T09:45:35.428000+00:00;42.527;-0.909;1.9;Huesca;earthquake
2018-01-07T07:55:31.172000+00:00;47.15;6.055;1.7;Besançon;quarry blast
2018-01-07T06:47:12.562000+00:00;24.727;94.82;5.8;Imphāl;None
2018-01-07T05:17:32.789000+00:00;43.772;7.151;0.7;Saint-Laurent-du-Var;quarry blast
2018-01-07T02:24:03.039000+00:00;54.995;165.801;5.6;Petropavlovsk-Kamchatskiy;None
2018-01-07T01:46:53.006000+00:00;46.474;7.01;1.9;Le Châtelard;earthquake
2018-01-07T01:10:30.578000+00:00;40.442;53.645;5.1;Balkanabat;None
2018-01-06T15:36:19.654000+00:00;46.389;7.105;1.6;Le Châtelard;earthquake
2018-01-06T15:22:10.430000+00:00;34.18;46.071;5.1;Kahrīz;None
2018-01-06T14:42:31.497000+00:00;42.658;-0.264;0.9;Huesca;earthquake
2018-01-06T13:45:27.361000+00:00;40.871;142.329;4.9;Aomori-shi;None
2018-01-06T13:23:59.787000+00:00;44.489;7.244;0.6;Busca;earthquake
2018-01-06T10:26:32.996000+00:00;0.167;99.081;5.5;Padang;None
2018-01-06T03:09:38.221000+00:00;44.873;6.782;0.6;Briançon;earthquake
2018-01-06T00:54:23.802000+00:00;46.169;6.947;1.8;Monthey;earthquake
2018-01-05T23:01:22.020000+00:00;44.629;8.419;2.1;Acqui Terme;earthquake
2018-01-05T22:41:22.060000+00:00;45.436;6.332;1.0;Saint-Jean-de-Maurienne;earthquake
2018-01-05T16:58:19.187000+00:00;43.116;-1.377;1.4;Burlata;earthquake
2018-01-05T16:57:04.914000+00:00;43.108;-1.391;1.9;Burlata;earthquake
2018-01-05T15:54:06.123000+00:00;35.4;140.146;5.4;Chiba-shi;None
2018-01-05T12:16:31.855000+00:00;48.2;8.821;2.3;Albstadt;quarry blast
2018-01-05T11:36:17.937000+00:00;47.621;7.265;2.2;Mulhouse;quarry blast
2018-01-05T11:25:50.581000+00:00;43.114;-1.005;1.8;Oloron-Sainte-Marie;quarry blast
2018-01-05T09:55:53.755000+00:00;44.287;7.345;1.8;Cuneo;earthquake
2018-01-05T02:27:29.290000+00:00;43.659;7.975;2.3;San Remo;earthquake
2018-01-05T00:52:29.433000+00:00;48.03;5.548;2.6;Chaumont;earthquake
2018-01-04T22:45:47.861000+00:00;47.283;8.296;2.1;Wohlen;earthquake
2018-01-04T22:20:50.181000+00:00;44.089;7.114;1.8;Carros;earthquake
2018-01-04T16:27:10.242000+00:00;44.547;8.399;2.3;Acqui Terme;earthquake
2018-01-04T13:24:19.835000+00:00;44.534;8.366;2.3;Acqui Terme;earthquake
2018-01-04T13:24:09.649000+00:00;44.494;8.402;1.8;Savona;earthquake
2018-01-04T12:40:49.865000+00:00;44.527;8.373;2.3;Acqui Terme;earthquake
2018-01-04T12:33:13.363000+00:00;44.545;8.369;1.9;Acqui Terme;earthquake
2018-01-04T12:30:30.678000+00:00;44.506;8.385;2.2;Savona;earthquake
2018-01-04T12:22:52.055000+00:00;44.527;8.374;2.2;Acqui Terme;earthquake
2018-01-04T12:05:04.520000+00:00;44.528;8.383;2.3;Acqui Terme;earthquake
2018-01-04T10:59:36.589000+00:00;44.524;8.376;2.3;Acqui Terme;earthquake
2018-01-04T10:46:13.939000+00:00;42.795;19.836;5.1;Podgorica;None
2018-01-04T10:08:22.307000+00:00;41.306;1.919;2.8;Sant Boi de Llobregat;quarry blast
2018-01-04T08:59:07.035000+00:00;43.139;5.957;2.5;Toulon;quarry blast
2018-01-04T04:36:23.360000+00:00;44.581;7.233;2.2;Saluzzo;earthquake
2018-01-03T21:30:24.455000+00:00;29.785;140.382;5.2;Fujieda;None
2018-01-03T18:58:21.051000+00:00;48.233;7.592;2.2;Sélestat;earthquake
2018-01-03T18:02:32.984000+00:00;46.022;6.912;2.5;Sallanches;earthquake
2018-01-03T14:50:53.918000+00:00;42.408;2.315;2.2;Olot;earthquake
2018-01-03T12:21:31.338000+00:00;12.175;143.768;5.3;Dededo Village;None
2018-01-03T07:07:58.636000+00:00;44.462;6.696;1.7;Gap;earthquake
2018-01-03T06:07:42.902000+00:00;47.329;6.47;2.7;Montbéliard;earthquake
2018-01-03T05:05:46.778000+00:00;47.26;6.612;2.5;La Chaux-de-Fonds;earthquake
2018-01-03T05:02:51.645000+00:00;44.122;7.333;1.2;Cuneo;earthquake
2018-01-03T04:58:54.872000+00:00;47.323;6.557;2.7;Montbéliard;earthquake
2018-01-03T04:13:00.069000+00:00;28.928;57.496;4.9;Kermān;None
2018-01-03T03:51:38.641000+00:00;43.665;7.48;2.1;Monaco;earthquake
2018-01-03T03:26:50.348000+00:00;45.176;6.506;2.0;Briançon;earthquake
2018-01-03T01:45:24.796000+00:00;47.328;6.512;2.4;Montbéliard;earthquake
2018-01-03T01:23:26.741000+00:00;47.311;6.539;2.7;Valentigney;earthquake
2018-01-02T20:59:40.475000+00:00;36.486;2.658;5.0;Médéa;None
2018-01-02T14:59:24.460000+00:00;46.641;8.557;2.5;Sarnen;earthquake
2018-01-02T13:18:26.657000+00:00;43.093;-0.421;1.5;Pau;quarry blast
2018-01-02T12:55:23.943000+00:00;8.014;125.136;5.2;Valencia;None
2018-01-02T11:28:30.042000+00:00;49.637;7.881;2.3;Eisenberg;quarry blast
2018-01-02T11:16:14.410000+00:00;46.103;6.878;2.8;Cluses;earthquake
2018-01-02T11:10:02.545000+00:00;49.001;8.591;2.3;Karlsruhe;quarry blast
2018-01-02T08:37:17.721000+00:00;43.099;-1.036;1.8;Oloron-Sainte-Marie;earthquake
2018-01-02T07:55:11.942000+00:00;43.037;-0.774;2.0;Pau;earthquake
2018-01-02T06:50:41.988000+00:00;42.787;5.443;2.8;Toulon;earthquake
2018-01-02T06:20:18.744000+00:00;44.366;6.721;1.3;Gap;earthquake
2018-01-02T05:22:11.482000+00:00;47.313;6.549;2.2;Valentigney;earthquake
2018-01-02T05:21:52.717000+00:00;47.319;6.555;2.1;Montbéliard;earthquake
2018-01-02T02:16:21.833000+00:00;-38.608;46.429;4.7;Durban;None
2018-01-01T21:22:48.168000+00:00;43.609;7.872;2.4;San Remo;earthquake
2018-01-01T17:03:42.298000+00:00;40.753;-137.059;4.9;Eureka;None
2018-01-01T16:26:22.599000+00:00;45.429;6.31;2.2;Saint-Jean-de-Maurienne;earthquake
2018-01-01T16:24:18.944000+00:00;45.417;6.302;2.3;Saint-Jean-de-Maurienne;earthquake
2018-01-01T16:22:41.025000+00:00;45.417;6.299;2.6;Saint-Jean-de-Maurienne;earthquake
2018-01-01T10:27:23.110000+00:00;43.05;-0.323;1.9;Pau;earthquake
2018-01-01T10:18:21.624000+00:00;43.028;-0.333;1.9;Lourdes;earthquake
2018-01-01T09:40:54.921000+00:00;45.443;6.309;2.0;Saint-Jean-de-Maurienne;earthquake
2018-01-01T09:25:01.807000+00:00;38.142;-30.228;5.1;Ponta Delgada;None
2018-01-01T07:40:57.217000+00:00;45.414;6.295;2.1;Saint-Jean-de-Maurienne;earthquake
2018-01-01T07:26:50.643000+00:00;45.451;6.255;1.7;Saint-Jean-de-Maurienne;earthquake
2018-01-01T07:25:53.743000+00:00;-4.594;102.457;5.3;Palembang;None
2018-01-01T02:21:15.247000+00:00;44.29;7.332;1.1;Cuneo;earthquake
2018-01-01T02:07:24.608000+00:00;44.684;6.723;1.7;Briançon;earthquake
2018-01-01T01:17:41.525000+00:00;45.442;6.383;2.6;Albertville;earthquake
